student_id,course_id,semestre_cursado,anio_cursado,nota,aprobado,num_intentos
UTP-0157,26,7,2024,74.0,True,1
UTP-0157,27,8,2025,74.0,True,1
UTP-0157,28,6,2024,73.3,True,1
UTP-0157,29,8,2025,85.6,True,1
UTP-0041,1,1,2023,90.1,True,1
UTP-0041,2,2,2024,96.6,True,1
UTP-0041,3,3,2024,88.7,True,1
UTP-0041,4,4,2025,79.1,True,1
UTP-0041,5,3,2024,98.7,True,1
UTP-0041,6,4,2025,97.2,True,1
UTP-0041,7,2,2024,91.8,True,1
UTP-0041,8,3,2024,89.6,True,1
UTP-0041,9,1,2023,93.7,True,1
UTP-0041,10,1,2023,100.0,True,1
UTP-0041,11,2,2024,100.0,True,1
UTP-0041,12,3,2024,100.0,True,1
UTP-0041,13,2,2024,99.9,True,1
UTP-0041,14,1,2023,100.0,True,1
UTP-0041,51,2,2024,98.1,True,1
UTP-0041,52,4,2025,89.2,True,1
UTP-0041,53,5,2025,91.5,True,1
UTP-0124,1,1,2024,72.5,True,1
UTP-0124,9,1,2024,47.8,False,1
UTP-0124,10,1,2024,79.8,True,1
UTP-0124,14,1,2024,74.2,True,1
UTP-0276,1,1,2022,70.9,True,1
UTP-0276,2,2,2023,53.3,False,1
UTP-0276,3,3,2023,43.7,False,1
UTP-0276,4,4,2024,47.8,False,1
UTP-0276,5,3,2023,49.8,False,1
UTP-0276,6,4,2024,71.3,True,2
UTP-0276,7,2,2023,72.5,True,2
UTP-0276,8,3,2023,60.8,False,1
UTP-0276,9,1,2022,51.8,False,1
UTP-0276,10,1,2022,63.4,False,1
UTP-0276,11,2,2023,70.6,True,2
UTP-0276,12,3,2023,75.0,True,2
UTP-0276,13,2,2023,67.3,False,1
UTP-0276,14,1,2022,86.5,True,2
UTP-0276,38,2,2023,53.2,False,1
UTP-0276,39,3,2023,56.5,False,1
UTP-0276,40,4,2024,66.0,False,1
UTP-0276,41,5,2024,50.9,False,1
UTP-0217,1,1,2023,82.5,True,2
UTP-0217,2,2,2024,48.2,False,1
UTP-0217,3,3,2024,49.9,False,1
UTP-0217,5,3,2024,72.0,True,2
UTP-0217,7,2,2024,83.8,True,2
UTP-0217,8,3,2024,74.0,True,2
UTP-0217,9,1,2023,71.1,True,2
UTP-0217,10,1,2023,78.3,True,2
UTP-0217,11,2,2024,76.5,True,2
UTP-0217,12,3,2024,86.8,True,2
UTP-0217,13,2,2024,54.9,False,1
UTP-0217,14,1,2023,77.1,True,1
UTP-0154,1,1,2022,82.5,True,2
UTP-0154,2,2,2023,71.8,True,1
UTP-0154,3,3,2023,55.9,False,1
UTP-0154,4,4,2024,85.9,True,2
UTP-0154,5,3,2023,76.4,True,1
UTP-0154,6,4,2024,74.1,True,1
UTP-0154,7,2,2023,58.1,False,1
UTP-0154,8,3,2023,79.8,True,2
UTP-0154,9,1,2022,80.4,True,2
UTP-0154,10,1,2022,74.0,True,1
UTP-0154,11,2,2023,84.2,True,1
UTP-0154,12,3,2023,82.4,True,1
UTP-0154,13,2,2023,76.1,True,1
UTP-0154,14,1,2022,77.5,True,2
UTP-0154,51,2,2023,76.2,True,1
UTP-0154,52,4,2024,66.2,False,1
UTP-0154,53,5,2024,52.4,False,1
UTP-0154,54,6,2025,77.3,True,1
UTP-0154,55,7,2025,75.8,True,1
UTP-0024,1,1,2022,96.4,True,1
UTP-0024,2,2,2023,73.0,True,1
UTP-0024,3,3,2023,56.4,False,1
UTP-0024,4,4,2024,79.0,True,1
UTP-0024,5,3,2023,89.1,True,1
UTP-0024,6,4,2024,73.2,True,1
UTP-0024,7,2,2023,73.9,True,1
UTP-0024,8,3,2023,100.0,True,1
UTP-0024,9,1,2022,84.3,True,1
UTP-0024,10,1,2022,97.6,True,1
UTP-0024,11,2,2023,86.6,True,1
UTP-0024,12,3,2023,75.0,True,1
UTP-0024,13,2,2023,90.4,True,1
UTP-0024,14,1,2022,89.6,True,1
UTP-0024,51,2,2023,83.6,True,1
UTP-0024,52,4,2024,80.9,True,1
UTP-0024,53,5,2024,88.9,True,1
UTP-0262,1,1,2022,70.5,True,2
UTP-0262,2,2,2023,50.9,False,1
UTP-0262,3,3,2023,72.7,True,2
UTP-0262,4,4,2024,40.5,False,1
UTP-0262,5,3,2023,49.6,False,1
UTP-0262,6,4,2024,72.0,True,1
UTP-0262,7,2,2023,78.2,True,2
UTP-0262,8,3,2023,70.1,True,2
UTP-0262,9,1,2022,54.9,False,1
UTP-0262,10,1,2022,77.9,True,2
UTP-0262,11,2,2023,80.8,True,2
UTP-0262,12,3,2023,58.3,False,1
UTP-0262,13,2,2023,84.8,True,2
UTP-0262,14,1,2022,76.3,True,1
UTP-0262,38,2,2023,72.5,True,1
UTP-0262,39,3,2023,73.3,True,2
UTP-0262,40,4,2024,76.4,True,2
UTP-0262,41,5,2024,45.7,False,1
UTP-0262,42,6,2025,61.3,False,1
UTP-0111,1,1,2023,70.5,True,1
UTP-0111,2,2,2024,74.4,True,1
UTP-0111,3,3,2024,77.2,True,2
UTP-0111,4,4,2025,77.5,True,1
UTP-0111,5,3,2024,88.5,True,2
UTP-0111,6,4,2025,82.0,True,1
UTP-0111,7,2,2024,85.0,True,2
UTP-0111,8,3,2024,70.7,True,1
UTP-0111,9,1,2023,75.5,True,1
UTP-0111,10,1,2023,75.2,True,1
UTP-0111,11,2,2024,81.8,True,1
UTP-0111,12,3,2024,81.4,True,1
UTP-0111,13,2,2024,83.9,True,1
UTP-0111,14,1,2023,82.6,True,1
UTP-0111,45,2,2024,78.3,True,1
UTP-0111,46,3,2024,79.3,True,1
UTP-0082,1,1,2020,72.9,True,1
UTP-0082,2,2,2021,83.3,True,1
UTP-0082,3,3,2021,85.3,True,2
UTP-0082,4,4,2022,76.0,True,1
UTP-0082,5,3,2021,86.3,True,1
UTP-0082,6,4,2022,79.3,True,2
UTP-0082,7,2,2021,77.1,True,1
UTP-0082,8,3,2021,72.6,True,1
UTP-0082,9,1,2020,75.3,True,1
UTP-0082,10,1,2020,97.1,True,1
UTP-0082,11,2,2021,81.1,True,1
UTP-0082,12,3,2021,79.9,True,1
UTP-0082,13,2,2021,86.9,True,1
UTP-0082,14,1,2020,91.8,True,1
UTP-0082,15,8,2024,90.2,True,1
UTP-0082,57,4,2022,80.7,True,1
UTP-0082,58,5,2022,80.6,True,1
UTP-0082,59,5,2022,58.9,False,1
UTP-0082,60,6,2023,78.8,True,2
UTP-0082,61,10,2025,72.7,True,2
UTP-0208,1,1,2024,82.9,True,2
UTP-0208,2,2,2025,39.4,False,1
UTP-0208,7,2,2025,80.8,True,1
UTP-0208,9,1,2024,74.9,True,2
UTP-0208,10,1,2024,71.6,True,1
UTP-0208,11,2,2025,79.8,True,1
UTP-0208,13,2,2025,89.1,True,1
UTP-0208,14,1,2024,77.3,True,1
UTP-0213,1,1,2020,74.7,True,1
UTP-0213,2,2,2021,74.8,True,2
UTP-0213,3,3,2021,61.0,False,1
UTP-0213,4,4,2022,53.3,False,1
UTP-0213,5,3,2021,74.6,True,2
UTP-0213,6,4,2022,61.6,False,1
UTP-0213,7,2,2021,51.3,False,1
UTP-0213,8,3,2021,79.3,True,2
UTP-0213,9,1,2020,53.6,False,1
UTP-0213,10,1,2020,73.6,True,1
UTP-0213,11,2,2021,71.8,True,1
UTP-0213,12,3,2021,73.3,True,1
UTP-0213,13,2,2021,78.2,True,2
UTP-0213,14,1,2020,96.7,True,1
UTP-0213,15,8,2024,88.0,True,1
UTP-0213,57,4,2022,47.2,False,1
UTP-0213,58,5,2022,70.3,True,2
UTP-0213,59,5,2022,57.3,False,1
UTP-0213,60,6,2023,49.0,False,1
UTP-0213,61,10,2025,46.4,False,1
UTP-0040,1,1,2022,87.6,True,1
UTP-0040,2,2,2023,73.7,True,1
UTP-0040,3,3,2023,86.9,True,1
UTP-0040,4,4,2024,82.1,True,1
UTP-0040,5,3,2023,95.2,True,1
UTP-0040,6,4,2024,77.3,True,1
UTP-0040,7,2,2023,83.0,True,1
UTP-0040,8,3,2023,84.2,True,1
UTP-0040,9,1,2022,80.4,True,1
UTP-0040,10,1,2022,83.0,True,1
UTP-0040,11,2,2023,100.0,True,1
UTP-0040,12,3,2023,91.0,True,1
UTP-0040,13,2,2023,94.2,True,1
UTP-0040,14,1,2022,82.6,True,1
UTP-0040,38,2,2023,89.0,True,2
UTP-0040,39,3,2023,74.6,True,1
UTP-0040,40,4,2024,78.2,True,1
UTP-0040,41,5,2024,70.6,True,1
UTP-0040,42,6,2025,74.1,True,1
UTP-0241,1,1,2023,51.0,False,1
UTP-0241,2,2,2024,50.6,False,1
UTP-0241,3,3,2024,73.0,True,2
UTP-0241,5,3,2024,87.4,True,2
UTP-0241,7,2,2024,56.4,False,1
UTP-0241,8,3,2024,70.8,True,2
UTP-0241,9,1,2023,56.3,False,1
UTP-0241,10,1,2023,85.3,True,2
UTP-0241,11,2,2024,74.7,True,1
UTP-0241,12,3,2024,77.0,True,1
UTP-0241,13,2,2024,78.9,True,2
UTP-0241,14,1,2023,76.6,True,2
UTP-0292,1,1,2020,45.0,False,1
UTP-0292,2,2,2021,31.3,False,1
UTP-0292,3,3,2021,33.7,False,1
UTP-0292,4,4,2022,43.5,False,1
UTP-0292,5,3,2021,49.5,False,1
UTP-0292,6,4,2022,44.1,False,1
UTP-0292,7,2,2021,27.7,False,1
UTP-0292,8,3,2021,39.6,False,1
UTP-0292,9,1,2020,51.4,False,1
UTP-0292,10,1,2020,44.9,False,1
UTP-0292,11,2,2021,58.7,False,1
UTP-0292,12,3,2021,70.6,True,2
UTP-0292,13,2,2021,61.2,False,1
UTP-0292,14,1,2020,50.3,False,1
UTP-0292,15,8,2024,77.5,True,2
UTP-0292,16,1,2020,75.4,True,2
UTP-0292,17,2,2021,46.5,False,1
UTP-0292,18,3,2021,33.9,False,1
UTP-0292,19,4,2022,39.3,False,1
UTP-0292,20,5,2022,39.8,False,1
UTP-0292,21,5,2022,32.6,False,1
UTP-0292,22,6,2023,36.7,False,1
UTP-0292,23,5,2022,51.7,False,1
UTP-0292,24,6,2023,20.3,False,1
UTP-0292,25,5,2022,50.2,False,1
UTP-0292,26,7,2023,46.9,False,1
UTP-0292,27,8,2024,34.2,False,1
UTP-0292,28,6,2023,47.2,False,1
UTP-0292,29,8,2024,42.9,False,1
UTP-0259,1,1,2022,75.9,True,1
UTP-0259,2,2,2023,85.5,True,2
UTP-0259,3,3,2023,49.9,False,1
UTP-0259,4,4,2024,74.0,True,2
UTP-0259,5,3,2023,81.9,True,2
UTP-0259,6,4,2024,76.3,True,2
UTP-0259,7,2,2023,70.6,True,2
UTP-0259,8,3,2023,75.1,True,1
UTP-0259,9,1,2022,74.4,True,1
UTP-0259,10,1,2022,78.9,True,2
UTP-0259,11,2,2023,60.4,False,1
UTP-0259,12,3,2023,78.6,True,2
UTP-0259,13,2,2023,74.6,True,1
UTP-0259,14,1,2022,73.0,True,1
UTP-0259,16,1,2022,81.1,True,1
UTP-0259,17,2,2023,72.4,True,1
UTP-0259,18,3,2023,79.0,True,2
UTP-0259,19,4,2024,68.7,False,1
UTP-0259,20,5,2024,50.0,False,1
UTP-0259,21,5,2024,72.4,True,2
UTP-0200,1,1,2022,66.6,False,1
UTP-0200,2,2,2023,70.2,True,2
UTP-0200,3,3,2023,70.1,True,2
UTP-0200,4,4,2024,45.6,False,1
UTP-0200,5,3,2023,49.9,False,1
UTP-0200,6,4,2024,74.4,True,2
UTP-0200,7,2,2023,55.6,False,1
UTP-0200,8,3,2023,47.9,False,1
UTP-0200,9,1,2022,73.5,True,2
UTP-0200,10,1,2022,55.6,False,1
UTP-0200,11,2,2023,72.1,True,1
UTP-0200,12,3,2023,77.2,True,2
UTP-0200,13,2,2023,74.7,True,1
UTP-0200,14,1,2022,75.3,True,1
UTP-0200,57,4,2024,47.5,False,1
UTP-0200,58,5,2024,45.0,False,1
UTP-0200,59,5,2024,36.4,False,1
UTP-0200,60,6,2025,36.3,False,1
UTP-0015,1,1,2020,78.4,True,1
UTP-0015,2,2,2021,95.4,True,1
UTP-0015,3,3,2021,85.3,True,1
UTP-0015,4,4,2022,82.5,True,1
UTP-0015,5,3,2021,71.7,True,1
UTP-0015,6,4,2022,79.8,True,1
UTP-0015,7,2,2021,91.5,True,1
UTP-0015,8,3,2021,86.7,True,1
UTP-0015,9,1,2020,88.2,True,1
UTP-0015,10,1,2020,98.9,True,1
UTP-0015,11,2,2021,100.0,True,1
UTP-0015,12,3,2021,92.7,True,1
UTP-0015,13,2,2021,95.0,True,1
UTP-0015,14,1,2020,96.0,True,1
UTP-0015,15,8,2024,100.0,True,1
UTP-0015,51,2,2021,72.6,True,1
UTP-0015,52,4,2022,89.9,True,1
UTP-0015,53,5,2022,88.5,True,1
UTP-0015,54,6,2023,94.0,True,1
UTP-0015,55,7,2023,89.2,True,1
UTP-0015,56,10,2025,79.0,True,1
UTP-0048,1,1,2021,100.0,True,1
UTP-0048,2,2,2022,100.0,True,1
UTP-0048,3,3,2022,98.0,True,1
UTP-0048,4,4,2023,79.8,True,1
UTP-0048,5,3,2022,93.1,True,1
UTP-0048,6,4,2023,92.9,True,1
UTP-0048,7,2,2022,77.2,True,1
UTP-0048,8,3,2022,88.9,True,1
UTP-0048,9,1,2021,100.0,True,1
UTP-0048,10,1,2021,89.8,True,1
UTP-0048,11,2,2022,100.0,True,1
UTP-0048,12,3,2022,100.0,True,1
UTP-0048,13,2,2022,94.1,True,1
UTP-0048,14,1,2021,98.9,True,1
UTP-0048,51,2,2022,100.0,True,1
UTP-0048,52,4,2023,97.4,True,1
UTP-0048,53,5,2023,96.6,True,1
UTP-0048,54,6,2024,94.6,True,1
UTP-0048,55,7,2024,100.0,True,1
UTP-0095,1,1,2022,80.8,True,1
UTP-0095,2,2,2023,70.0,True,2
UTP-0095,3,3,2023,96.3,True,1
UTP-0095,4,4,2024,76.2,True,1
UTP-0095,5,3,2023,88.1,True,1
UTP-0095,6,4,2024,84.5,True,1
UTP-0095,7,2,2023,74.0,True,1
UTP-0095,8,3,2023,78.4,True,1
UTP-0095,9,1,2022,72.1,True,1
UTP-0095,10,1,2022,100.0,True,1
UTP-0095,11,2,2023,80.1,True,1
UTP-0095,12,3,2023,81.7,True,1
UTP-0095,13,2,2023,86.4,True,1
UTP-0095,14,1,2022,100.0,True,1
UTP-0095,57,4,2024,75.0,True,1
UTP-0095,58,5,2024,70.0,True,1
UTP-0095,59,5,2024,90.0,True,1
UTP-0095,60,6,2025,80.8,True,1
UTP-0264,1,1,2020,74.4,True,2
UTP-0264,2,2,2021,55.4,False,1
UTP-0264,3,3,2021,85.2,True,2
UTP-0264,4,4,2022,62.2,False,1
UTP-0264,5,3,2021,49.2,False,1
UTP-0264,6,4,2022,74.5,True,2
UTP-0264,7,2,2021,52.8,False,1
UTP-0264,8,3,2021,70.0,True,2
UTP-0264,9,1,2020,41.2,False,1
UTP-0264,10,1,2020,76.9,True,2
UTP-0264,11,2,2021,53.2,False,1
UTP-0264,12,3,2021,84.0,True,2
UTP-0264,13,2,2021,68.3,False,1
UTP-0264,14,1,2020,43.1,False,1
UTP-0264,15,8,2024,71.9,True,2
UTP-0264,16,1,2020,84.6,True,2
UTP-0264,17,2,2021,53.2,False,1
UTP-0264,18,3,2021,55.5,False,1
UTP-0264,19,4,2022,57.5,False,1
UTP-0264,20,5,2022,52.4,False,1
UTP-0264,21,5,2022,52.5,False,1
UTP-0264,22,6,2023,40.0,False,1
UTP-0264,23,5,2022,45.7,False,1
UTP-0264,24,6,2023,71.0,True,2
UTP-0264,25,5,2022,49.9,False,1
UTP-0264,26,7,2023,48.6,False,1
UTP-0264,27,8,2024,46.3,False,1
UTP-0264,28,6,2023,52.3,False,1
UTP-0264,29,8,2024,63.1,False,1
UTP-0264,30,10,2025,42.0,False,1
UTP-0228,1,1,2022,46.6,False,1
UTP-0228,2,2,2023,74.7,True,2
UTP-0228,3,3,2023,50.7,False,1
UTP-0228,4,4,2024,47.6,False,1
UTP-0228,5,3,2023,70.2,True,1
UTP-0228,6,4,2024,57.2,False,1
UTP-0228,7,2,2023,54.7,False,1
UTP-0228,8,3,2023,42.9,False,1
UTP-0228,9,1,2022,55.6,False,1
UTP-0228,10,1,2022,85.1,True,2
UTP-0228,11,2,2023,49.9,False,1
UTP-0228,12,3,2023,64.0,False,1
UTP-0228,13,2,2023,78.3,True,2
UTP-0228,14,1,2022,82.7,True,2
UTP-0228,38,2,2023,60.6,False,1
UTP-0228,39,3,2023,55.0,False,1
UTP-0228,40,4,2024,71.3,True,2
UTP-0228,41,5,2024,44.4,False,1
UTP-0228,42,6,2025,48.4,False,1
UTP-0274,1,1,2021,56.1,False,1
UTP-0274,2,2,2022,41.9,False,1
UTP-0274,3,3,2022,72.0,True,2
UTP-0274,4,4,2023,64.1,False,1
UTP-0274,5,3,2022,72.9,True,2
UTP-0274,6,4,2023,59.5,False,1
UTP-0274,7,2,2022,51.1,False,1
UTP-0274,8,3,2022,44.8,False,1
UTP-0274,9,1,2021,40.9,False,1
UTP-0274,10,1,2021,54.8,False,1
UTP-0274,11,2,2022,49.3,False,1
UTP-0274,12,3,2022,74.1,True,1
UTP-0274,13,2,2022,71.8,True,2
UTP-0274,14,1,2021,74.2,True,2
UTP-0274,31,2,2022,71.3,True,2
UTP-0274,32,3,2022,46.5,False,1
UTP-0274,33,4,2023,44.3,False,1
UTP-0274,34,5,2023,51.0,False,1
UTP-0274,35,5,2023,58.7,False,1
UTP-0274,36,7,2024,54.5,False,1
UTP-0202,1,1,2024,71.8,True,1
UTP-0202,2,2,2025,80.6,True,2
UTP-0202,7,2,2025,82.3,True,2
UTP-0202,9,1,2024,71.4,True,1
UTP-0202,10,1,2024,72.7,True,2
UTP-0202,11,2,2025,75.1,True,1
UTP-0202,13,2,2025,82.7,True,2
UTP-0202,14,1,2024,75.4,True,1
UTP-0162,1,1,2023,74.2,True,1
UTP-0162,2,2,2024,93.3,True,1
UTP-0162,3,3,2024,72.7,True,1
UTP-0162,4,4,2025,56.8,False,1
UTP-0162,5,3,2024,76.9,True,1
UTP-0162,6,4,2025,82.2,True,1
UTP-0162,7,2,2024,86.4,True,1
UTP-0162,8,3,2024,80.7,True,2
UTP-0162,9,1,2023,75.5,True,2
UTP-0162,10,1,2023,89.6,True,1
UTP-0162,11,2,2024,72.0,True,1
UTP-0162,12,3,2024,79.5,True,1
UTP-0162,13,2,2024,81.0,True,1
UTP-0162,14,1,2023,82.5,True,1
UTP-0162,38,2,2024,78.5,True,1
UTP-0162,39,3,2024,80.8,True,2
UTP-0044,1,1,2023,85.3,True,1
UTP-0044,2,2,2024,82.4,True,1
UTP-0044,3,3,2024,83.7,True,1
UTP-0044,4,4,2025,78.3,True,1
UTP-0044,5,3,2024,91.0,True,1
UTP-0044,6,4,2025,94.2,True,1
UTP-0044,7,2,2024,85.6,True,1
UTP-0044,8,3,2024,86.1,True,1
UTP-0044,9,1,2023,74.8,True,1
UTP-0044,10,1,2023,92.9,True,1
UTP-0044,11,2,2024,96.3,True,1
UTP-0044,12,3,2024,98.3,True,1
UTP-0044,13,2,2024,86.9,True,1
UTP-0044,14,1,2023,87.2,True,1
UTP-0044,51,2,2024,82.9,True,1
UTP-0044,52,4,2025,86.8,True,1
UTP-0218,1,1,2024,76.9,True,1
UTP-0218,2,2,2025,60.4,False,1
UTP-0218,3,3,2025,70.9,True,1
UTP-0218,5,3,2025,81.1,True,2
UTP-0218,7,2,2025,62.6,False,1
UTP-0218,8,3,2025,71.7,True,2
UTP-0218,9,1,2024,74.6,True,1
UTP-0218,10,1,2024,76.2,True,1
UTP-0218,11,2,2025,91.8,True,1
UTP-0218,12,3,2025,78.7,True,2
UTP-0218,13,2,2025,77.8,True,1
UTP-0218,14,1,2024,82.7,True,2
UTP-0146,1,1,2024,70.4,True,1
UTP-0146,2,2,2025,72.3,True,1
UTP-0146,7,2,2025,73.5,True,1
UTP-0146,9,1,2024,100.0,True,1
UTP-0146,10,1,2024,80.9,True,1
UTP-0146,11,2,2025,73.3,True,1
UTP-0146,13,2,2025,84.6,True,1
UTP-0146,14,1,2024,75.3,True,2
UTP-0191,1,1,2024,76.4,True,1
UTP-0191,2,2,2025,72.2,True,1
UTP-0191,7,2,2025,78.4,True,1
UTP-0191,9,1,2024,84.9,True,1
UTP-0191,10,1,2024,78.1,True,1
UTP-0191,11,2,2025,80.9,True,1
UTP-0191,13,2,2025,76.0,True,1
UTP-0191,14,1,2024,73.1,True,1
UTP-0221,1,1,2023,75.0,True,2
UTP-0221,2,2,2024,44.9,False,1
UTP-0221,3,3,2024,51.8,False,1
UTP-0221,4,4,2025,42.2,False,1
UTP-0221,5,3,2024,78.1,True,2
UTP-0221,6,4,2025,74.5,True,1
UTP-0221,7,2,2024,44.7,False,1
UTP-0221,8,3,2024,40.3,False,1
UTP-0221,9,1,2023,78.7,True,2
UTP-0221,10,1,2023,75.5,True,2
UTP-0221,11,2,2024,66.9,False,1
UTP-0221,12,3,2024,61.6,False,1
UTP-0221,13,2,2024,81.1,True,2
UTP-0221,14,1,2023,84.2,True,2
UTP-0221,16,1,2023,73.5,True,1
UTP-0221,17,2,2024,44.5,False,1
UTP-0221,18,3,2024,52.2,False,1
UTP-0221,19,4,2025,72.2,True,2
UTP-0221,20,5,2025,47.8,False,1
UTP-0221,21,5,2025,74.0,True,1
UTP-0252,1,1,2024,77.9,True,2
UTP-0252,2,2,2025,81.6,True,2
UTP-0252,3,3,2025,77.3,True,2
UTP-0252,5,3,2025,63.5,False,1
UTP-0252,7,2,2025,48.5,False,1
UTP-0252,8,3,2025,59.8,False,1
UTP-0252,9,1,2024,76.5,True,1
UTP-0252,10,1,2024,70.6,True,1
UTP-0252,11,2,2025,85.0,True,2
UTP-0252,12,3,2025,80.7,True,1
UTP-0252,13,2,2025,70.6,True,1
UTP-0252,14,1,2024,84.6,True,2
UTP-0004,1,1,2020,93.9,True,1
UTP-0004,2,2,2021,93.9,True,1
UTP-0004,3,3,2021,100.0,True,1
UTP-0004,4,4,2022,89.3,True,1
UTP-0004,5,3,2021,100.0,True,1
UTP-0004,6,4,2022,88.7,True,1
UTP-0004,7,2,2021,79.5,True,1
UTP-0004,8,3,2021,88.2,True,1
UTP-0004,9,1,2020,93.6,True,1
UTP-0004,10,1,2020,89.1,True,1
UTP-0004,11,2,2021,96.3,True,1
UTP-0004,12,3,2021,100.0,True,1
UTP-0004,13,2,2021,100.0,True,1
UTP-0004,14,1,2020,100.0,True,1
UTP-0004,15,8,2024,100.0,True,1
UTP-0004,38,2,2021,83.7,True,1
UTP-0004,39,3,2021,83.6,True,1
UTP-0004,40,4,2022,78.1,True,1
UTP-0004,41,5,2022,100.0,True,1
UTP-0004,42,6,2023,82.8,True,1
UTP-0004,43,7,2023,80.9,True,1
UTP-0004,44,10,2025,75.3,True,1
UTP-0106,1,1,2020,100.0,True,1
UTP-0106,2,2,2021,83.3,True,2
UTP-0106,3,3,2021,79.5,True,2
UTP-0106,4,4,2022,70.4,True,1
UTP-0106,5,3,2021,81.9,True,1
UTP-0106,6,4,2022,84.8,True,1
UTP-0106,7,2,2021,86.6,True,1
UTP-0106,8,3,2021,76.2,True,1
UTP-0106,9,1,2020,85.8,True,2
UTP-0106,10,1,2020,80.1,True,1
UTP-0106,11,2,2021,84.6,True,1
UTP-0106,12,3,2021,98.7,True,1
UTP-0106,13,2,2021,70.9,True,1
UTP-0106,14,1,2020,91.7,True,1
UTP-0106,15,8,2024,88.5,True,1
UTP-0106,16,1,2020,88.8,True,1
UTP-0106,17,2,2021,76.3,True,1
UTP-0106,18,3,2021,80.5,True,2
UTP-0106,19,4,2022,83.1,True,1
UTP-0106,20,5,2022,77.3,True,1
UTP-0106,21,5,2022,84.9,True,1
UTP-0106,22,6,2023,72.0,True,1
UTP-0106,23,5,2022,72.3,True,1
UTP-0106,24,6,2023,72.2,True,2
UTP-0106,25,5,2022,78.7,True,1
UTP-0106,26,7,2023,75.5,True,1
UTP-0106,27,8,2024,74.5,True,2
UTP-0106,28,6,2023,72.8,True,1
UTP-0106,29,8,2024,73.4,True,1
UTP-0106,30,10,2025,55.2,False,1
UTP-0054,1,1,2021,86.7,True,1
UTP-0054,2,2,2022,79.2,True,1
UTP-0054,3,3,2022,85.0,True,1
UTP-0054,4,4,2023,77.4,True,1
UTP-0054,5,3,2022,80.3,True,1
UTP-0054,6,4,2023,100.0,True,1
UTP-0054,7,2,2022,98.3,True,1
UTP-0054,8,3,2022,82.0,True,1
UTP-0054,9,1,2021,95.5,True,1
UTP-0054,10,1,2021,100.0,True,1
UTP-0054,11,2,2022,100.0,True,1
UTP-0054,12,3,2022,91.7,True,1
UTP-0054,13,2,2022,100.0,True,1
UTP-0054,14,1,2021,93.9,True,1
UTP-0054,16,1,2021,87.6,True,1
UTP-0054,17,2,2022,99.1,True,1
UTP-0054,18,3,2022,98.6,True,1
UTP-0054,19,4,2023,100.0,True,1
UTP-0054,20,5,2023,78.7,True,1
UTP-0054,21,5,2023,98.9,True,1
UTP-0054,22,6,2024,85.0,True,1
UTP-0054,23,5,2023,99.5,True,1
UTP-0054,24,6,2024,76.5,True,1
UTP-0054,25,5,2023,78.2,True,1
UTP-0054,26,7,2024,82.1,True,1
UTP-0054,28,6,2024,93.9,True,1
UTP-0134,1,1,2023,78.1,True,1
UTP-0134,2,2,2024,83.5,True,1
UTP-0134,3,3,2024,86.4,True,1
UTP-0134,4,4,2025,78.0,True,1
UTP-0134,5,3,2024,96.1,True,1
UTP-0134,6,4,2025,86.5,True,1
UTP-0134,7,2,2024,80.9,True,2
UTP-0134,8,3,2024,89.1,True,1
UTP-0134,9,1,2023,78.3,True,1
UTP-0134,10,1,2023,95.5,True,1
UTP-0134,11,2,2024,100.0,True,1
UTP-0134,12,3,2024,91.8,True,1
UTP-0134,13,2,2024,76.2,True,1
UTP-0134,14,1,2023,80.8,True,1
UTP-0134,57,4,2025,83.8,True,1
UTP-0134,58,5,2025,76.8,True,1
UTP-0134,59,5,2025,78.8,True,1
UTP-0002,1,1,2020,100.0,True,1
UTP-0002,2,2,2021,98.2,True,1
UTP-0002,3,3,2021,94.9,True,1
UTP-0002,4,4,2022,86.0,True,1
UTP-0002,5,3,2021,95.1,True,1
UTP-0002,6,4,2022,100.0,True,1
UTP-0002,7,2,2021,97.0,True,1
UTP-0002,8,3,2021,90.6,True,1
UTP-0002,9,1,2020,100.0,True,1
UTP-0002,10,1,2020,99.0,True,1
UTP-0002,11,2,2021,93.2,True,1
UTP-0002,12,3,2021,93.9,True,1
UTP-0002,13,2,2021,92.2,True,1
UTP-0002,14,1,2020,97.8,True,1
UTP-0002,15,8,2024,100.0,True,1
UTP-0002,16,1,2020,93.6,True,1
UTP-0002,17,2,2021,99.1,True,1
UTP-0002,18,3,2021,87.4,True,1
UTP-0002,19,4,2022,95.5,True,1
UTP-0002,20,5,2022,80.5,True,1
UTP-0002,21,5,2022,95.9,True,1
UTP-0002,22,6,2023,91.1,True,1
UTP-0002,23,5,2022,100.0,True,1
UTP-0002,24,6,2023,94.4,True,1
UTP-0002,25,5,2022,83.0,True,1
UTP-0002,26,7,2023,100.0,True,1
UTP-0002,27,8,2024,94.3,True,1
UTP-0002,28,6,2023,99.2,True,1
UTP-0002,29,8,2024,97.5,True,1
UTP-0132,1,1,2022,82.0,True,1
UTP-0132,2,2,2023,82.9,True,1
UTP-0132,3,3,2023,85.0,True,1
UTP-0132,4,4,2024,79.0,True,2
UTP-0132,5,3,2023,81.8,True,1
UTP-0132,6,4,2024,84.1,True,1
UTP-0132,7,2,2023,83.2,True,1
UTP-0132,8,3,2023,90.7,True,1
UTP-0132,9,1,2022,80.0,True,1
UTP-0132,10,1,2022,87.2,True,1
UTP-0132,11,2,2023,87.1,True,1
